,label,时间,原始重量,稳定重量,轴重,su_ad,wpu_x,wpu_y,wpu_z,su_x,su_y,su_z,原始重量_diff,稳定重量_diff,轴重_diff,su_ad_diff,wpu_x_diff,wpu_y_diff,wpu_z_diff,su_x_diff,su_y_diff,su_z_diff,轨迹时间,速度,估计重量,原始重量加速度,稳定重量加速度,原始重量加速度_二阶,稳定重量加速度_二阶
1717,0,2023-12-17 11:10:57,27722,19920,32766,29825,14588,2777,75064,1192,-203,87286,-7951,0,-4398,395,512,-274,-327,-565,-110,648,2023-12-17 11:11:02,41,19920,88.69166666666666,0.0,1.504513888888889,0.0
1718,0,2023-12-17 11:11:00,24516,19920,26453,30392,14896,1424,74959,1301,620,87050,-3206,0,-6313,567,308,-1353,-105,109,823,-236,2023-12-17 11:11:02,41,19920,6.125,0.0,-0.04944444444444444,0.0
1719,0,2023-12-17 11:11:03,24613,19920,29326,30134,14992,1996,74805,1093,269,87423,97,0,2873,-258,96,572,-154,-208,-351,373,2023-12-17 11:11:12,39,19920,0.9916666666666667,0.0,-0.01958333333333333,0.0
1720,0,2023-12-17 11:11:06,22567,19920,23692,30640,14860,343,75121,1115,1483,87440,-2046,0,-5634,506,-132,-1653,316,22,1214,17,2023-12-17 11:11:12,39,19920,-19.85833333333333,0.0,0.2172222222222222,0.0
1721,0,2023-12-17 11:11:08,19183,19920,17635,31184,13246,-1182,76655,2422,2510,85902,-3384,0,-6057,544,-1614,-1525,1534,1307,1027,-1538,2023-12-17 11:11:12,39,19920,-20.40833333333333,0.0,-0.3324305555555556,0.0
1722,0,2023-12-17 11:11:12,19851,19920,19973,30974,13533,-1019,76410,2411,2554,85962,668,0,2338,-210,287,163,-245,-11,44,60,2023-12-17 11:11:12,39,19920,-82.11666666666666,0.0,-1.686388888888889,0.0
1723,0,2023-12-17 11:11:15,22200,19920,18092,31143,12901,-1255,77012,2460,2625,85808,2349,0,-1881,169,-632,-236,602,49,71,-154,2023-12-17 11:11:22,47,19920,-74.04166666666667,0.0,-1.840208333333333,0.0
1724,0,2023-12-17 11:11:18,17891,19920,16544,31282,13424,-1920,76416,2559,3169,85446,-4309,0,-1548,139,523,-665,-596,99,544,-362,2023-12-17 11:11:22,47,19920,-60.775,0.0,-1.614930555555556,0.0
1725,0,2023-12-17 11:11:20,17012,19920,17268,31217,12740,-2078,77068,2977,3394,84940,-879,0,724,-65,-684,-158,652,418,225,-506,2023-12-17 11:11:22,47,19920,-32.00833333333333,0.0,-0.7530555555555556,0.0
1726,0,2023-12-17 11:11:24,23905,19920,34837,29639,12532,-1508,77234,4262,4378,81831,6893,0,17569,-1578,-208,570,166,1285,984,-3109,2023-12-17 11:11:33,33,19920,18.38333333333333,0.0,-0.06402777777777778,0.0
1727,0,2023-12-17 11:11:27,31140,19920,28824,30179,13210,-1030,76498,3433,3361,83479,7235,0,-6013,540,678,478,-736,-829,-1017,1648,2023-12-17 11:11:33,33,19920,64.10833333333333,0.0,0.1747222222222223,0.0
1728,0,2023-12-17 11:11:30,28713,19920,39145,29252,12893,3399,76412,2647,-241,85517,-2427,0,10321,-927,-317,4429,-86,-786,-3602,2038,2023-12-17 11:11:33,33,19920,20.04166666666667,0.0,-0.2450694444444445,0.0
1729,0,2023-12-17 11:11:33,28769,19920,35371,29591,12373,4896,76586,3054,-2142,85391,56,0,-3774,339,-520,1497,174,407,-1901,-126,2023-12-17 11:11:33,33,19920,-142.1416666666667,0.0,-2.908680555555556,0.0
1730,0,2023-12-17 11:11:35,24282,19920,28023,30251,12341,3830,76966,2900,-1680,86072,-4487,0,-7348,660,-32,-1066,380,-154,462,681,2023-12-17 11:11:43,7,19920,-136.9,0.0,-2.151805555555556,0.0
1731,0,2023-12-17 11:11:39,36529,19920,31296,29957,12166,5496,76512,3048,-3109,85045,12247,0,3273,-294,-175,1666,-454,148,-1429,-1027,2023-12-17 11:11:43,7,19920,133.7,0.0,1.393333333333333,0.0
1732,0,2023-12-17 11:11:42,27255,19920,24315,30584,12251,4030,77028,3026,-2219,85907,-9274,0,-6981,627,85,-1466,516,-22,890,862,2023-12-17 11:11:43,7,19920,68.1,0.0,1.404791666666667,0.0
1733,0,2023-12-17 11:11:45,14807,19920,17847,31165,12370,1025,77551,3032,285,86599,-12448,0,-6468,581,119,-3005,523,6,2504,692,2023-12-17 11:11:48,6,19920,-147.9833333333333,0.0,-1.912013888888889,0.0
1734,0,2023-12-17 11:11:48,17185,19920,16310,31303,12413,129,77520,3032,1038,86555,2378,0,-1537,138,43,-896,-31,0,753,-44,2023-12-17 11:11:48,6,19920,-65.08333333333333,0.0,0.2821527777777778,0.0
1735,0,2023-12-17 11:11:51,4653,19920,946,32683,12509,-4418,76582,3169,4312,84287,-12532,0,-15364,1380,96,-4547,-938,137,3274,-2268,2023-12-17 11:11:54,19,19920,-138.8916666666667,0.0,-0.6354861111111113,0.0
1736,0,2023-12-17 11:11:57,12191,19920,10042,31866,12337,-3017,77224,3301,3702,84655,7538,0,9096,-817,-172,1401,642,132,-610,368,2023-12-17 11:12:03,31,19920,-44.35,0.0,-0.03562499999999999,0.0
1737,0,2023-12-17 11:12:03,18359,19920,17045,31237,16568,-2602,73189,49,3944,85561,6168,0,7003,-629,4231,415,-4035,-3252,242,906,2023-12-17 11:12:03,31,19920,6.033333333333333,0.0,0.2095833333333333,0.0
1738,0,2023-12-17 11:12:06,26564,19920,21866,30804,13476,-883,76373,1966,2576,85880,8205,0,4821,-433,-3092,1719,3184,1917,-1368,319,2023-12-17 11:12:13,40,19920,85.90833333333333,0.0,0.2017361111111111,0.0
1739,0,2023-12-17 11:12:09,13872,19920,14529,31463,13442,-2725,76245,2680,3823,84924,-12692,0,-7337,659,-34,-1842,-128,714,1247,-956,2023-12-17 11:12:13,40,19920,-86.9,0.0,-0.7300694444444444,0.0
1740,0,2023-12-17 11:12:12,16310,19920,19116,31051,13948,-1808,75900,2131,3290,85737,2438,0,4587,-412,506,917,-345,-549,-533,813,2023-12-17 11:12:13,40,19920,-71.625,0.0,-1.039861111111111,0.0
1741,0,2023-12-17 11:12:14,21313,19920,22768,30723,14603,-1051,75338,1653,2845,86116,5003,0,3652,-328,655,757,-562,-478,-445,379,2023-12-17 11:12:23,43,19920,-12.21666666666667,0.0,-0.5463888888888888,0.0
1742,0,2023-12-17 11:12:18,29303,19920,30350,30042,14893,-804,75037,1367,3257,85144,7990,0,7582,-681,290,247,-301,-286,412,-972,2023-12-17 11:12:23,43,19920,34.975,0.0,-0.1330555555555556,0.0
1743,0,2023-12-17 11:12:21,24193,19920,23180,30686,15102,-1177,74832,1043,3004,86198,-5110,0,-7170,644,209,-373,-205,-324,-253,1054,2023-12-17 11:12:23,43,19920,-23.19166666666667,0.0,-0.6756944444444444,0.0
1744,0,2023-12-17 11:12:24,23759,19920,24070,30606,15056,-1376,74862,1093,3290,85748,-434,0,890,-80,-46,-199,30,50,286,-450,2023-12-17 11:12:33,53,19920,-114.3916666666667,0.0,-2.226944444444444,0.0
1745,0,2023-12-17 11:12:27,20858,19920,20029,30969,15334,-2095,74425,1065,3663,85281,-2901,0,-4041,363,278,-719,-437,-28,373,-467,2023-12-17 11:12:33,53,19920,-88.89166666666667,0.0,-1.560763888888889,0.0
1746,0,2023-12-17 11:12:29,20073,19920,20786,30901,15059,-2036,74697,1389,3674,85187,-785,0,757,-68,-275,59,272,324,11,-94,2023-12-17 11:12:33,53,19920,5.466666666666667,0.0,0.3996527777777778,0.0
1747,0,2023-12-17 11:12:33,29548,19920,29437,30124,14935,-313,75002,1757,2680,85792,9475,0,8651,-777,-124,1723,305,368,-994,605,2023-12-17 11:12:33,53,19920,86.93333333333334,0.0,1.220069444444444,0.0
1748,0,2023-12-17 11:12:36,36896,19920,49199,28349,14418,5604,74080,1494,-1675,85116,7348,0,19762,-1775,-517,5917,-922,-263,-4355,-676,2023-12-17 11:12:43,18,19920,146.5916666666667,0.0,2.381388888888889,0.0
1749,0,2023-12-17 11:12:39,41339,19920,34792,29643,13944,5841,74782,1549,-3208,85638,4443,0,-14407,1294,-474,237,702,55,-1533,522,2023-12-17 11:12:43,18,19920,180.8333333333333,0.0,2.486597222222222,0.0
1750,0,2023-12-17 11:12:42,28635,19920,38210,29336,14162,4961,74816,1307,-1999,86671,-12704,0,3418,-307,218,-880,34,-242,1209,1033,2023-12-17 11:12:43,18,19920,68.46666666666667,0.0,0.3478472222222223,0.0
1751,0,2023-12-17 11:12:45,41628,19920,39446,29225,13958,7115,74230,1351,-4130,85347,12993,0,1236,-111,-204,2154,-586,44,-2131,-1324,2023-12-17 11:12:53,9,19920,153.275,0.0,0.8365972222222223,0.0
1752,0,2023-12-17 11:12:48,17413,19920,25640,30465,14394,2846,75163,1329,-922,87330,-24215,0,-13806,1240,436,-4269,933,-22,3208,1983,2023-12-17 11:12:53,9,19920,18.93333333333333,0.0,0.08527777777777779,0.0
1753,0,2023-12-17 11:12:51,20029,19920,19940,30977,14486,549,75451,1351,939,87709,2616,0,-5700,512,92,-2297,288,22,1861,379,2023-12-17 11:12:53,9,19920,-67.08333333333333,0.0,-1.416527777777778,0.0
1754,0,2023-12-17 11:12:54,6312,19920,7648,32081,14684,-4924,74403,1450,5487,84034,-13717,0,-12292,1104,198,-5473,-1048,99,4548,-3675,2023-12-17 11:12:56,15,19920,-79.14166666666667,0.0,-0.4584722222222222,0.0
1755,0,2023-12-17 11:12:56,24487,19920,26509,30387,14348,-1299,75373,1505,3444,85847,18175,0,18861,-1694,-336,3625,970,55,-2043,1813,2023-12-17 11:12:56,15,19920,-3.675,0.0,-0.4435416666666666,0.0
1756,0,2023-12-17 11:13:00,9318,19920,10454,31829,14807,-4565,74386,1472,5366,84094,-15169,0,-16055,1442,459,-3266,-987,-33,1922,-1753,2023-12-17 11:13:11,29,19920,-219.625,0.0,-2.710972222222222,0.0
1757,0,2023-12-17 11:13:03,28714,19920,23425,30664,15038,-1371,74812,977,3218,86215,19396,0,12971,-1165,231,3194,426,-495,-2148,2121,2023-12-17 11:13:11,29,19920,8.266666666666667,0.0,-0.6702083333333333,0.0
1758,0,2023-12-17 11:13:06,21131,19920,19483,31018,14878,-1927,74971,1181,3449,86055,-7583,0,-3942,354,-160,-556,159,204,231,-160,2023-12-17 11:13:11,29,19920,-28.20833333333333,0.0,-0.2861111111111111,0.0
1759,0,2023-12-17 11:13:08,26999,19920,29326,30134,15412,-604,74532,922,2971,86226,5868,0,9843,-884,534,1323,-439,-259,-478,171,2023-12-17 11:13:11,29,19920,19.88333333333333,0.0,0.1574305555555555,0.0
1760,0,2023-12-17 11:13:21,26486,19920,28001,30253,14713,760,75235,1142,1439,87561,-513,0,-1325,119,-699,1364,703,220,-1532,1335,2023-12-17 11:13:29,32,19920,32.65833333333333,0.0,0.4376388888888889,0.0
1761,0,2023-12-17 11:13:23,27177,19920,25729,30457,14692,897,75246,1307,1098,87692,691,0,-2272,204,-21,137,11,165,-341,131,2023-12-17 11:13:29,32,19920,66.61666666666666,0.0,0.7252083333333332,0.0
1762,0,2023-12-17 11:13:27,21966,19920,18281,31126,16420,-1080,73458,219,2477,86753,-5211,0,-7448,669,1728,-1977,-1788,-1088,1379,-939,2023-12-17 11:13:29,32,19920,17.625,0.0,0.8311805555555555,0.0
1763,0,2023-12-17 11:13:30,14473,19920,18659,31092,13326,-2011,76485,2164,3466,85319,-7493,0,378,-34,-3094,-931,3027,1945,989,-1434,2023-12-17 11:13:39,32,19920,-64.39166666666667,0.0,0.08041666666666672,0.0
1764,0,2023-12-17 11:13:33,24638,19920,26074,30426,14810,216,75152,1345,1834,87000,10165,0,7415,-666,1484,2227,-1333,-819,-1632,1681,2023-12-17 11:13:39,32,19920,56.225,0.0,0.975,0.0
1765,0,2023-12-17 11:13:35,48676,19920,40693,29113,14478,839,75474,1362,2466,78266,24038,0,14619,-1313,-332,623,322,17,632,-8734,2023-12-17 11:13:39,32,19920,263.8666666666667,0.0,2.465625,0.0
1766,0,2023-12-17 11:13:39,68583,19920,52628,28041,14154,2700,75450,1675,1609,78156,19907,0,11935,-1072,-324,1861,-24,313,-857,-110,2023-12-17 11:13:39,32,19920,372.3166666666667,0.0,2.949444444444445,0.0
1767,0,2023-12-17 11:13:42,52328,19920,41617,29030,14069,4084,75288,1571,-785,85374,-16255,0,-11011,989,-85,1384,-162,-104,-2394,7218,2023-12-17 11:13:49,25,19920,176.5666666666667,0.0,0.9371527777777777,0.0
1768,0,2023-12-17 11:13:45,22191,19920,19394,31026,14319,124,75533,1428,1334,87033,-30137,0,-22223,1996,250,-3960,245,-143,2119,1659,2023-12-17 11:13:49,25,19920,-54.35,0.0,-0.6199305555555555,0.0
1769,0,2023-12-17 11:13:48,15253,19920,18415,31114,14624,-1811,75221,1378,3235,86116,-6938,0,-979,88,305,-1935,-312,-50,1901,-917,2023-12-17 11:13:49,25,19920,-112.6333333333333,0.0,0.2459027777777778,0.0
1770,0,2023-12-17 11:13:51,19480,19920,21855,30805,14240,-1197,75677,1680,2922,86369,4227,0,3440,-309,-384,614,456,302,-313,253,2023-12-17 11:13:59,16,19920,-40.01666666666667,0.0,0.8073611111111112,0.0
1771,0,2023-12-17 11:13:54,30005,19920,27589,30290,14571,180,75411,1411,1999,87017,10525,0,5734,-515,331,1377,-266,-269,-923,648,2023-12-17 11:13:59,16,19920,-54.36666666666667,0.0,-1.567222222222222,0.0
1772,0,2023-12-17 11:13:57,35346,19920,36896,29454,13982,3653,75444,1582,-752,87160,5341,0,9307,-836,-589,3473,33,171,-2751,143,2023-12-17 11:13:59,16,19920,67.425,0.0,-0.005624999999999976,0.0
1773,0,2023-12-17 11:14:00,28591,19920,34313,29686,14061,3937,75300,1554,-1263,87341,-6755,0,-2583,232,79,284,-144,-28,-511,181,2023-12-17 11:14:09,6,19920,114.8666666666667,0.0,2.190416666666666,0.0
1774,0,2023-12-17 11:14:03,22000,19920,24193,30595,14412,1446,75457,1455,395,87819,-6591,0,-10120,909,351,-2491,157,-99,1658,478,2023-12-17 11:14:09,6,19920,40.125,0.0,0.876736111111111,0.0
1775,0,2023-12-17 11:14:06,24404,19920,24661,30553,14583,555,75372,1400,1356,87253,2404,0,468,-42,171,-891,-85,-55,961,-566,2023-12-17 11:14:09,6,19920,164.5916666666667,0.0,2.529027777777778,0.0
1776,0,2023-12-17 11:14:09,25930,19920,25907,30441,14354,1026,75597,1450,983,87940,1526,0,1246,-112,-229,471,225,50,-373,687,2023-12-17 11:14:09,6,19920,114.4916666666667,0.0,1.323680555555556,0.0
1777,0,2023-12-17 11:14:12,27444,19920,26375,30399,14395,1591,75506,1389,439,88308,1514,0,468,-42,41,565,-91,-61,-544,368,2023-12-17 11:14:18,5,19920,75.70833333333333,0.0,0.580625,0.0
1778,0,2023-12-17 11:14:15,21421,19920,18092,31143,14356,-366,75602,1450,1719,87500,-6023,0,-8283,744,-39,-1957,96,61,1280,-808,2023-12-17 11:14:18,5,19920,-42.85833333333333,0.0,-1.073055555555555,0.0
1779,0,2023-12-17 11:14:18,22078,19920,23235,30681,14384,-16,75606,1472,1812,87489,657,0,5143,-462,28,350,4,22,93,-11,2023-12-17 11:14:18,5,19920,68.38333333333334,0.0,1.294027777777778,0.0
1780,0,2023-12-17 11:14:21,22924,19920,23458,30661,14392,110,75602,1499,1708,87572,846,0,223,-20,8,126,-4,27,-104,83,2023-12-17 11:14:28,0,19920,55.11666666666667,0.0,1.056180555555556,0.0
1781,0,2023-12-17 11:14:24,24588,19920,24594,30559,14269,480,75716,1521,1428,87753,1664,0,1136,-102,-123,370,114,22,-280,181,2023-12-17 11:14:28,0,19920,27.29166666666667,0.0,0.3292361111111111,0.0
1782,0,2023-12-17 11:14:27,22501,19920,22879,30713,14401,122,75591,1472,1642,87637,-2087,0,-1715,154,132,-358,-125,-49,214,-116,2023-12-17 11:14:28,0,19920,-56.68333333333333,0.0,-0.7638194444444444,0.0
1783,0,2023-12-17 11:14:30,22066,19920,14440,31471,14396,-1627,75422,1521,2669,86698,-435,0,-8439,758,-5,-1749,-169,49,1027,-939,2023-12-17 11:14:32,5,19920,-17.725,0.0,0.04555555555555554,0.0
1784,0,2023-12-17 11:14:36,23157,19920,25852,30446,14423,-424,75508,1521,2466,86759,1091,0,11412,-1025,27,1203,86,0,-203,61,2023-12-17 11:14:42,6,19920,-5.016666666666667,0.0,0.9114583333333334,0.0
1785,0,2023-12-17 11:14:39,41472,19920,30316,30045,14157,3477,75209,1461,-1159,87044,18315,0,4464,-401,-266,3901,-299,-60,-3625,285,2023-12-17 11:14:42,6,19920,171.7833333333333,0.0,2.172291666666667,0.0
1786,0,2023-12-17 11:14:44,21941,19920,25841,30447,15798,-1423,73988,802,3493,86006,-19531,0,-4475,402,1641,-4900,-1221,-659,4652,-1038,2023-12-17 11:14:45,7,19920,15.56666666666667,0.0,0.08416666666666667,0.0
1787,0,2023-12-17 11:14:48,35315,19920,41829,29011,15844,880,74052,477,2543,87050,13374,0,15988,-1436,46,2303,64,-325,-950,1044,2023-12-17 11:14:56,5,19920,48.05833333333333,0.0,-0.3239583333333334,0.0
1788,0,2023-12-17 11:14:51,37876,19920,29593,30110,13532,1813,75983,2153,494,86204,2561,0,-12236,1099,-2312,933,1931,1676,-2049,-846,2023-12-17 11:14:56,5,19920,8.166666666666666,0.0,-1.153541666666667,0.0
1789,0,2023-12-17 11:14:54,30316,19920,30940,29989,13596,915,76345,2416,1554,86797,-7560,0,1347,-121,64,-898,362,263,1060,593,2023-12-17 11:14:56,5,19920,-91.85833333333333,0.0,-2.272430555555556,0.0
1790,0,2023-12-17 11:14:56,17902,19920,25985,30434,14903,-2023,74741,1928,4130,85045,-12414,0,-4955,445,1307,-2938,-1604,-488,2576,-1752,2023-12-17 11:14:56,5,19920,-89.44166666666666,0.0,-1.315902777777778,0.0
1791,0,2023-12-17 11:15:00,37164,19920,36818,29461,16225,452,73736,499,2532,87039,19262,0,10833,-973,1322,2475,-1005,-1429,-1598,1994,2023-12-17 11:15:01,8,19920,-37.2,0.0,-1.587291666666667,0.0
1792,0,2023-12-17 11:15:03,37576,19920,35460,29583,16829,160,73158,-686,2708,86726,412,0,-1358,122,604,-292,-578,-1185,176,-313,2023-12-17 11:15:05,9,19920,168.025,0.0,1.242430555555555,0.0
1793,0,2023-12-17 11:15:06,23629,19920,23102,30693,15052,-1255,74672,851,3054,86473,-13947,0,-12358,1110,-1777,-1415,1514,1537,346,-253,2023-12-17 11:15:10,18,19920,30.0,0.0,0.8090277777777778,0.0
1794,0,2023-12-17 11:15:09,9036,19920,23959,30616,14642,-2744,74797,1345,4685,84726,-14593,0,857,-77,-410,-1489,125,494,1631,-1747,2023-12-17 11:15:10,18,19920,22.7,0.0,0.8486805555555555,0.0
1795,0,2023-12-17 11:15:15,15107,19920,26219,30413,14604,-2402,75039,1466,4564,84929,6071,0,2260,-203,-38,342,242,121,-121,203,2023-12-17 11:15:21,31,19920,-78.16666666666667,0.0,-0.620763888888889,0.0
1796,0,2023-12-17 11:15:17,20853,19920,17858,31164,14617,-2244,75131,1345,3619,85847,5746,0,-8361,751,13,158,92,-121,-945,918,2023-12-17 11:15:21,31,19920,96.125,0.0,2.63125,0.0
1797,0,2023-12-17 11:15:20,17613,19920,18069,31145,14713,-3304,74882,1384,4740,84770,-3240,0,211,-19,96,-1060,-249,39,1121,-1077,2023-12-17 11:15:21,31,19920,-92.50833333333334,0.0,-0.8397916666666667,0.0
1798,0,2023-12-17 11:15:24,19695,19920,31630,29927,14865,-1116,74965,1290,3713,85413,2082,0,13561,-1218,152,2188,83,-94,-1027,643,2023-12-17 11:15:31,30,19920,-11.96666666666667,0.0,0.1353472222222222,0.0
1799,0,2023-12-17 11:15:27,28279,19920,26743,30366,14814,211,75155,1241,1895,87110,8584,0,-4887,439,-51,1327,190,-49,-1818,1697,2023-12-17 11:15:31,30,19920,10.66666666666667,0.0,-0.07680555555555556,0.0
1800,0,2023-12-17 11:15:30,27321,19920,35571,29573,14492,2208,75204,1307,615,87324,-958,0,8828,-793,-322,1997,49,66,-1280,214,2023-12-17 11:15:31,30,19920,6.958333333333333,0.0,-0.2141666666666667,0.0
1801,0,2023-12-17 11:15:32,35627,19920,35716,29560,14624,4235,74711,1274,-1477,87335,8306,0,145,-13,132,2027,-493,-33,-2092,11,2023-12-17 11:15:42,6,19920,70.41666666666667,0.0,0.03166666666666676,0.0
1802,0,2023-12-17 11:15:36,31196,19920,26308,30405,14878,2597,74807,955,-609,87951,-4431,0,-9408,845,254,-1638,96,-319,868,616,2023-12-17 11:15:42,6,19920,76.91666666666667,0.0,0.4940972222222222,0.0
1803,0,2023-12-17 11:15:39,34347,19920,33579,29752,14406,4178,74948,1224,-1604,87648,3151,0,7271,-653,-472,1581,141,269,-995,-303,2023-12-17 11:15:42,6,19920,165.6166666666667,0.0,1.916736111111111,0.0
1804,0,2023-12-17 11:15:42,22033,19920,25217,30503,14682,1358,75222,1197,576,88121,-12314,0,-8362,751,276,-2820,274,-27,2180,473,2023-12-17 11:15:42,6,19920,-21.70833333333333,0.0,-0.6494444444444445,0.0
1805,0,2023-12-17 11:15:45,22734,19920,22612,30737,14829,248,75158,1137,1488,87808,701,0,-2605,234,147,-1110,-64,-60,912,-313,2023-12-17 11:15:52,0,19920,-216.1833333333333,0.0,-4.000416666666667,0.0
1806,0,2023-12-17 11:15:47,24917,19920,26297,30406,14832,814,75135,1137,1230,88110,2183,0,3685,-331,3,566,-23,0,-258,302,2023-12-17 11:15:52,0,19920,-363.8833333333333,0.0,-6.135000000000001,0.0
1807,0,2023-12-17 11:15:51,23981,19920,27277,30318,14762,1370,75135,1153,736,88341,-936,0,980,-88,-70,556,0,16,-494,231,2023-12-17 11:15:52,0,19920,-236.225,0.0,-3.439930555555555,0.0
1808,0,2023-12-17 11:15:54,21320,19920,21677,30821,14848,-245,75131,1159,1911,87566,-2661,0,-5600,503,86,-1615,-4,6,1175,-775,2023-12-17 11:16:02,0,19920,-7.258333333333334,0.0,0.3924305555555556,0.0
1809,0,2023-12-17 11:15:57,22356,19920,22400,30756,14831,-331,75159,1159,2065,87484,1036,0,723,-65,-17,-86,28,0,154,-82,2023-12-17 11:16:02,0,19920,59.19166666666667,0.0,1.431875,0.0
1810,0,2023-12-17 11:15:59,22267,19920,22322,30763,14828,-349,75162,1159,2076,87478,-89,0,-78,7,-3,-18,3,0,11,-6,2023-12-17 11:16:02,0,19920,23.225,0.0,0.5270138888888889,0.0
1811,0,2023-12-17 11:16:03,22501,19920,22523,30745,14854,-342,75137,1159,2087,87478,234,0,201,-18,26,7,-25,0,11,0,2023-12-17 11:16:12,0,22330,-62.53333333333333,0.0,-0.06805555555555554,0.0
1812,0,2023-12-17 11:16:06,22311,22320,22434,30753,14830,-360,75160,1153,2098,87473,-190,2400,-89,8,-24,-18,23,-6,11,-5,2023-12-17 11:16:12,0,22330,-108.625,20.0,-1.467083333333334,0.1666666666666667
1813,0,2023-12-17 11:16:09,22311,22330,22311,30764,14841,-365,75150,1159,2092,87473,0,10,-123,11,11,-5,-10,6,-6,0,2023-12-17 11:16:12,0,22330,-52.33333333333334,20.08333333333333,-1.393333333333333,0.1673611111111111
1814,0,2023-12-17 11:16:12,22512,22330,22356,30760,14848,-362,75142,1164,2092,87473,201,0,45,-4,7,3,-8,5,0,0,2023-12-17 11:16:12,0,22330,4.266666666666667,20.08333333333333,-0.2988194444444445,0.1673611111111111
1815,0,2023-12-17 11:16:15,22167,22330,22356,30760,14836,-360,75154,1164,2092,87478,-345,0,0,0,-12,2,12,0,0,5,2023-12-17 11:16:22,0,22590,-18.64166666666667,20.08333333333333,-1.526944444444445,0.1673611111111111
1816,0,2023-12-17 11:16:18,22757,22330,22567,30741,14814,-349,75176,1164,2098,87473,590,0,211,-19,-22,11,22,0,6,-5,2023-12-17 11:16:22,0,22590,-26.44166666666667,20.08333333333333,-1.174444444444444,0.1673611111111111
1817,0,2023-12-17 11:16:21,22367,22590,22512,30746,14857,-355,75133,1164,2098,87473,-390,260,-55,5,43,-6,-43,0,0,0,2023-12-17 11:16:22,0,22590,-42.30833333333333,22.25,-0.9834722222222221,0.1854166666666667
1818,0,2023-12-17 11:16:24,22534,22590,22567,30741,14840,-344,75150,1159,2092,87478,167,0,55,-5,-17,11,17,-5,-6,5,2023-12-17 11:16:32,0,22590,9.275,22.25,0.4344444444444445,0.1854166666666667
1819,0,2023-12-17 11:16:27,22701,22590,22478,30749,14842,-340,75148,1170,2081,87478,167,0,-89,8,2,4,-2,11,-11,0,2023-12-17 11:16:32,0,22590,5.191666666666666,22.25,-0.5265972222222223,0.1854166666666667
1820,0,2023-12-17 11:16:30,22356,22590,22501,30747,14823,-343,75168,1170,2087,87473,-345,0,23,-2,-19,-3,20,0,6,-5,2023-12-17 11:16:32,0,22590,-4.733333333333333,22.25,-0.49875,0.1854166666666667
1821,0,2023-12-17 11:16:33,22456,22580,22712,30728,14839,-330,75152,1170,2092,87473,100,-10,211,-19,16,13,-16,0,5,0,2023-12-17 11:16:42,0,22580,-17.76666666666667,22.16666666666667,-0.3754861111111111,0.1847222222222222
1822,0,2023-12-17 11:16:36,22423,22580,22245,30770,14845,-366,75145,1164,2087,87478,-33,0,-467,42,6,-36,-7,-6,-5,5,2023-12-17 11:16:42,0,22580,-0.65,22.16666666666667,0.4669444444444444,0.1847222222222222
1823,0,2023-12-17 11:16:39,22467,22580,22189,30775,14843,-371,75147,1159,2087,87478,44,0,-56,5,-2,-5,2,-5,0,0,2023-12-17 11:16:42,0,22580,3.341666666666667,22.16666666666667,0.1755555555555556,0.1847222222222222
1824,0,2023-12-17 11:16:41,22478,22580,22489,30748,14837,-355,75154,1159,2098,87478,11,0,300,-27,-6,16,7,0,11,0,2023-12-17 11:16:42,0,22580,-5.658333333333333,22.16666666666667,-0.005347222222222222,0.1847222222222222
1825,0,2023-12-17 11:16:45,22423,22580,22367,30759,14843,-355,75147,1164,2087,87478,-55,0,-122,11,6,0,-7,5,-11,0,2023-12-17 11:16:52,0,22580,-158.7416666666667,22.16666666666667,-2.754375,0.1847222222222222
1826,0,2023-12-17 11:16:48,22256,22580,22389,30757,14829,-348,75162,1170,2081,87478,-167,0,22,-2,-14,7,15,6,-6,0,2023-12-17 11:16:52,0,22580,2.625,22.16666666666667,-0.1078472222222222,0.1847222222222222
1827,0,2023-12-17 11:16:51,22378,22580,22256,30769,14842,-365,75148,1159,2087,87478,122,0,-133,12,13,-17,-14,-11,6,0,2023-12-17 11:16:52,0,22580,-107.8083333333333,22.16666666666667,-1.298888888888889,0.1847222222222222
1828,0,2023-12-17 11:16:54,22211,22580,22356,30760,14843,-361,75147,1159,2092,87473,-167,0,100,-9,1,4,-1,0,5,-5,2023-12-17 11:17:02,0,22560,-130.5416666666667,22.16666666666667,-1.155902777777778,0.1847222222222222
1829,0,2023-12-17 11:16:56,22523,22570,22556,30742,14844,-351,75146,1159,2098,87473,312,-10,200,-18,1,10,-1,0,6,0,2023-12-17 11:17:02,0,22560,-64.94166666666666,22.08333333333333,0.2243055555555556,0.1840277777777778
1830,0,2023-12-17 11:16:59,22445,22560,22601,30738,14848,-346,75143,1159,2092,87473,-78,-10,45,-4,4,5,-3,0,-6,0,2023-12-17 11:17:02,0,22560,37.85833333333333,22.0,1.060833333333333,0.1833333333333333
1831,0,2023-12-17 11:17:03,22534,22550,22590,30739,14848,-347,75143,1159,2098,87473,89,-10,-11,1,0,-1,0,0,6,0,2023-12-17 11:17:12,0,22550,-121.9166666666667,21.91666666666667,-0.7059722222222222,0.1826388888888889
1832,0,2023-12-17 11:17:06,22467,22550,22534,30744,14818,-347,75172,1164,2092,87478,-67,0,-56,5,-30,0,29,5,-6,5,2023-12-17 11:17:12,0,22550,-125.9083333333333,21.91666666666667,-2.449444444444445,0.1826388888888889
